Analyst : Administrator
SampleID : 28-12-WZ2_3uL
Sample : 28-12-WZ2_3uL
Sample Injected : 28.12.2021 15:14:47
Range : 10000 mAU
Rate : 10 per sec.
Bipolar : Yes
Amount : 0
Dilution : 1
ISTD Amount : 0
Inj. Volume : 0.0030000000000000001
Retention Unit : Seconds
Detector Unit : mAU
Y Axis Title: Absorbance
Data Original : C:\ClarityChrom\DataFiles\2021-12-15 RP18 Eurosphere II 100-5 C18 H, eluent H3PO4 i NaH2PO4\Data\00094__28-12-WZ2_3uL.prm
Converted : 28.12.2021 15:14:57

[Min.]	[mAU]
0	-0.02199999988079071
0.0016666666666666668	-0.017999999225139618
0.0033333333333333335	-0.017000000923871994
0.0050000000000000001	-0.019999999552965164
0.0066666666666666671	-0.019999999552965164
0.0083333333333333332	-0.020999999716877937
0.01	-0.02199999988079071
0.011666666666666667	0
0.013333333333333334	0
0.014999999999999999	0
0.016666666666666666	0
0.018333333333333333	-0.0070000002160668373
0.02	-0.0040000001899898052
0.021666666666666667	-0.004999999888241291
0.023333333333333334	-0.0099999997764825821
0.025000000000000001	-0.010999999940395355
0.026666666666666668	-0.012000000104308128
0.028333333333333332	-0.008999999612569809
0.029999999999999999	-0.008999999612569809
0.031666666666666669	-0.0060000000521540642
0.033333333333333333	-0.0080000003799796104
0.035000000000000003	-0.010999999940395355
0.036666666666666667	-0.014999999664723873
0.03833333333333333	-0.017000000923871994
0.040000000000000001	-0.010999999940395355
0.041666666666666664	0
0.043333333333333335	0.0040000001899898052
0.044999999999999998	-0.0040000001899898052
0.046666666666666669	-0.010999999940395355
0.048333333333333332	-0.0080000003799796104
0.050000000000000003	-0.0040000001899898052
0.051666666666666666	-0.0010000000474974513
0.053333333333333337	-0.0060000000521540642
0.055	-0.0099999997764825821
0.056666666666666664	-0.017000000923871994
0.058333333333333334	-0.020999999716877937
0.059999999999999998	-0.023000000044703484
0.061666666666666668	-0.026000000536441803
0.063333333333333339	-0.028999999165534973
0.065000000000000002	-0.028999999165534973
0.066666666666666666	-0.029999999329447746
0.068333333333333329	-0.027000000700354576
0.070000000000000007	-0.020999999716877937
0.07166666666666667	-0.016000000759959221
0.073333333333333334	-0.020999999716877937
0.074999999999999997	-0.023000000044703484
0.076666666666666661	-0.024000000208616257
0.078333333333333338	-0.017999999225139618
0.080000000000000002	-0.014000000432133675
0.081666666666666665	-0.013000000268220901
0.083333333333333329	-0.019999999552965164
0.085000000000000006	-0.019999999552965164
0.08666666666666667	-0.016000000759959221
0.088333333333333333	-0.010999999940395355
0.089999999999999997	-0.0099999997764825821
0.09166666666666666	-0.012000000104308128
0.093333333333333338	-0.013000000268220901
0.095000000000000001	-0.016000000759959221
0.096666666666666665	-0.018999999389052391
0.098333333333333328	-0.02500000037252903
0.10000000000000001	-0.028999999165534973
0.10166666666666667	-0.027000000700354576
0.10333333333333333	-0.020999999716877937
0.105	-0.019999999552965164
0.10666666666666667	-0.026000000536441803
0.10833333333333334	-0.028000000864267349
0.11	-0.02500000037252903
0.11166666666666666	-0.029999999329447746
0.11333333333333333	-0.035999998450279236
0.115	-0.035000000149011612
0.11666666666666667	-0.028999999165534973
0.11833333333333333	-0.023000000044703484
0.12	-0.018999999389052391
0.12166666666666667	-0.02199999988079071
0.12333333333333334	-0.02500000037252903
0.125	-0.020999999716877937
0.12666666666666668	-0.014999999664723873
0.12833333333333333	-0.018999999389052391
0.13	-0.024000000208616257
0.13166666666666665	-0.028000000864267349
